job,host,seed,variant,shape,status,diagnostic,algae-amount,branching,fruit-amount,height,long-tongues,rim-width,stone-amount,teams,tongue-count,wheat-amount,width,wood-amount,workers,fairness,score,minimum_build_sites,minimum_wheat,minimum_wood,branches_requested,branches_placed,approaches_narrow,unreachable_walking_pairs,water_components,telemetry_dropped,telemetry_invalid,report_version
cc7aafff543cc7adce324075d5d24435,pharaoh-dev-1.local,50182,combined-random,256x512x2,completed,lava-shield revision 1 seed 50182 [complete]: ,200,0,100,9,25,6,150,2,3,0,8,125,5,0.987944,0.581768,1352,0.625,0.71875,0,0,False,0,2,0,0,2
156d0d49dc9dc29bc423be005187f514,pharaoh-dev-1.local,50183,combined-random,256x512x4,completed,lava-shield revision 1 seed 50183 [complete]: ,200,0,100,9,25,10,50,4,7,150,8,175,3,0.954633,0.586276,720,0.625,0.71875,0,0,False,0,2,0,0,2
4522b0c5e40238a5826bbbcac9a33359,pharaoh-dev-1.local,50184,combined-random,256x512x8,completed,lava-shield revision 1 seed 50184 [complete]: ,75,3,300,9,75,6,200,8,4,200,8,150,8,0.958784,0.593657,897,0.625,0.71875,12,10,False,0,2,0,0,2
45579779a1850882e1a1a035f8b1fc76,pharaoh-dev-1.local,50185,combined-random,512x256x2,completed,lava-shield revision 1 seed 50185 [complete]: ,125,0,50,8,50,6,225,2,7,150,9,100,3,0.967433,0.602454,762,0.625,0.71875,0,0,False,0,2,0,0,2
e28f65d928ebc82b62029f3cff9423c5,pharaoh-dev-1.local,50186,combined-random,512x256x4,completed,lava-shield revision 1 seed 50186 [complete]: ,25,3,0,8,50,10,25,4,7,100,9,0,4,0.957563,0.577184,892,0.583333,0.625,21,16,False,0,2,0,0,2
5544e25614b0d5f1fde27cfee9ec25f4,therig.local,50187,combined-random,512x256x8,completed,lava-shield revision 1 seed 50187 [complete]: ,250,0,125,8,25,8,50,8,5,300,9,175,6,0.937066,0.552294,790,0.625,0.71875,0,0,False,0,2,0,0,2
fea17bb3cfde055ddb9dc1e9680b8d6d,therig.local,50188,combined-random,512x512x2,completed,lava-shield revision 1 seed 50188 [complete]: ,250,0,225,9,75,8,100,2,6,225,9,200,5,0.975211,0.604414,898,0.625,0.71875,0,0,False,0,2,0,0,2
ecc105e737bb8304e2ab3876beb05126,therig.local,50189,combined-random,512x512x4,completed,lava-shield revision 1 seed 50189 [complete]: ,150,2,150,9,25,12,50,4,3,150,9,275,2,0.94159,0.57235,867,0.625,0.65625,6,6,False,0,2,0,0,2
40d666e0f5c06258c222c157ca23107e,therig.local,50190,combined-random,512x512x8,completed,lava-shield revision 1 seed 50190 [complete]: ,50,0,25,9,75,12,275,8,4,125,9,250,6,0.94336,0.571218,733,0.583333,0.6875,0,0,False,0,2,0,0,2
1466d289cc53945c152b9d438f0f1728,therig.local,50191,combined-random,512x512x12,completed,lava-shield revision 1 seed 50191 [complete]: ,25,0,300,9,50,10,50,12,9,25,9,200,5,0.914171,0.528619,738,0.625,0.71875,0,0,False,0,2,0,0,2
