job,host,seed,variant,shape,cohort,status,diagnostic,algae-amount,branching,fruit-amount,height,long-tongues,rim-width,stone-amount,teams,tongue-count,wheat-amount,width,wood-amount,workers,fairness,score,minimum_build_sites,minimum_wheat,minimum_wood,branches_requested,branches_placed,approaches_narrow,starter_secondary,unreachable_walking_pairs,water_components,telemetry_dropped,telemetry_invalid,report_version
9c08ea0c22c681fdb21874ca621e7dd9,pharaoh-dev-1.local,50153,combined-random,512x256x2,bulk,completed,lava-shield revision 1 seed 50153 [complete]: ,125,2,175,8,50,6,125,2,8,25,9,150,1,0.971594,0.573403,764,0.625,0.71875,16,13,False,False,0,2,0,0,2
40e8614f4f2f56c339f7d2f6a6007fa4,pharaoh-dev-1.local,50154,combined-random,512x256x4,bulk,completed,lava-shield revision 1 seed 50154 [complete]: ,300,0,125,8,50,8,200,4,4,175,9,200,3,0.980578,0.620366,888,0.625,0.6875,0,0,False,False,0,2,0,0,2
c75431bd5d31bec4ecb056a96a9c1e8d,pharaoh-dev-1.local,50155,combined-random,512x256x8,bulk,completed,lava-shield revision 1 seed 50155 [complete]: ,75,3,300,8,75,6,300,8,3,100,9,50,8,0.943771,0.567033,858,0.583333,0.71875,9,9,False,False,0,2,0,0,2
363fc0ab458e14d543f7717ceee1522e,pharaoh-dev-1.local,50156,combined-random,512x512x2,bulk,completed,lava-shield revision 1 seed 50156 [complete]: ,150,3,50,9,25,8,200,2,4,25,9,175,4,0.993723,0.621754,1112,0.625,0.71875,12,8,False,False,0,2,0,0,2
1b85cc2a686c608d0dcb3da92b7af091,pharaoh-dev-1.local,50157,combined-random,512x512x4,bulk,completed,lava-shield revision 1 seed 50157 [complete]: ,150,2,100,9,75,12,75,4,4,100,9,0,2,0.901779,0.515111,925,0.583333,0.59375,8,7,False,False,0,2,0,0,2
68c93fdcffe8f2cbd4f5b02760c8a9f7,pharaoh-dev-1.local,50158,combined-random,512x512x8,bulk,completed,lava-shield revision 1 seed 50158 [complete]: ,300,2,175,9,75,6,50,8,6,175,9,300,3,0.892541,0.510783,533,0.541667,0.59375,12,9,True,False,0,2,0,0,2
1b13cb4f5195ca9dcc04fb57c33198bc,therig.local,50159,combined-random,512x512x12,bulk,completed,lava-shield revision 1 seed 50159 [complete]: ,250,2,100,9,50,8,100,12,9,125,9,125,6,0.904054,0.528758,670,0.625,0.6875,18,14,False,False,0,2,0,0,2
65304cb54b1b6c1ac8d63c0b4c5e5065,therig.local,50160,combined-random,128x128x2,bulk,completed,lava-shield revision 1 seed 50160 [complete]: ,125,0,175,7,25,8,250,2,3,0,7,300,8,0.993821,0.620804,566,0.583333,0.71875,0,0,False,False,0,2,0,0,2
d26cfeb12c1581e0ad5ebc493863fecd,therig.local,50161,combined-random,128x256x2,bulk,completed,lava-shield revision 1 seed 50161 [complete]: ,25,3,250,8,75,8,50,2,3,75,7,125,8,0.971441,0.613165,976,0.625,0.71875,9,5,False,False,0,2,0,0,2
5d33ab6f718b4324e4f227dea1669a06,therig.local,50162,combined-random,256x128x2,bulk,completed,lava-shield revision 1 seed 50162 [complete]: ,250,1,75,7,25,8,225,2,5,50,8,250,2,0.980745,0.603592,614,0.625,0.65625,5,3,False,False,0,2,0,0,2
665e80b0248d4e212db0b50e4062acae,therig.local,50163,combined-random,256x256x2,bulk,completed,lava-shield revision 1 seed 50163 [complete]: ,100,0,125,8,50,8,250,2,3,150,8,125,8,0.988951,0.636064,916,0.625,0.71875,0,0,False,False,0,2,0,0,2
b72e0f5bbe4d0adb996ab13977a68f16,therig.local,50164,combined-random,256x256x4,bulk,completed,lava-shield revision 1 seed 50164 [complete]: ,50,2,0,8,50,12,200,4,5,175,8,200,5,0.936477,0.567714,827,0.541667,0.71875,10,9,False,False,0,2,0,0,2
13a878d01f768f9fc5dd29ffdc5b2179,therig.local,50165,combined-random,256x256x8,bulk,completed,lava-shield revision 1 seed 50165 [complete]: ,300,2,100,8,75,8,50,8,4,125,8,225,3,0.89734,0.508108,367,0.458333,0.6875,8,7,False,False,0,2,0,0,2
2ad62a3bda54bce16fb0b4ad1d4d03df,therig.local,50166,combined-random,256x512x2,bulk,completed,lava-shield revision 1 seed 50166 [complete]: ,125,1,150,9,50,12,25,2,6,100,8,300,5,0.994994,0.62976,834,0.625,0.71875,6,6,False,False,0,2,0,0,2
afc55747ba317d5455abc3b3f84e2ba6,therig.local,50167,combined-random,256x512x4,bulk,completed,lava-shield revision 1 seed 50167 [complete]: ,150,3,225,9,50,6,200,4,8,200,8,275,1,0.916055,0.522501,648,0.458333,0.6875,24,21,False,False,0,2,0,0,2
b4d65fe19282ba0bca5c2eda919c2007,therig.local,50168,combined-random,256x512x8,bulk,completed,lava-shield revision 1 seed 50168 [complete]: ,250,1,250,9,75,8,275,8,5,50,8,50,5,0.947842,0.536198,959,0.541667,0.65625,5,5,False,False,0,2,0,0,2
059200dbfee2391d316a6709fb010b40,therig.local,50169,combined-random,512x256x2,bulk,completed,lava-shield revision 1 seed 50169 [complete]: ,0,3,300,8,50,12,125,2,3,250,9,225,7,0.989728,0.616134,818,0.625,0.71875,9,5,False,False,0,2,0,0,2
878e833cede4fc8cb7f761b8fb294d9b,therig.local,50170,combined-random,512x256x4,bulk,completed,lava-shield revision 1 seed 50170 [complete]: ,225,1,75,8,50,12,125,4,3,100,9,150,5,0.974852,0.610734,900,0.625,0.71875,3,3,False,False,0,2,0,0,2
4eba8646c92a57c4f140ce2f61db0885,therig.local,50171,combined-random,512x256x8,bulk,completed,lava-shield revision 1 seed 50171 [complete]: ,100,1,0,8,75,6,150,8,4,0,9,25,6,0.944981,0.520731,785,0.541667,0.65625,4,3,False,False,0,2,0,0,2
9d004ec0b9175ed77f82f1622fad59c0,therig.local,50172,combined-random,512x512x2,bulk,completed,lava-shield revision 1 seed 50172 [complete]: ,75,3,100,9,50,12,50,2,5,0,9,0,5,0.982099,0.559549,880,0.625,0.6875,15,14,False,False,0,2,0,0,2
c7f05ac2658c0627b22276e0b3590cb7,therig.local,50173,combined-random,512x512x4,bulk,completed,lava-shield revision 1 seed 50173 [complete]: ,25,3,0,9,75,6,100,4,3,100,9,200,1,0.960527,0.565926,661,0.5,0.65625,9,8,False,False,0,2,0,0,2
6dc56b985fd365974f16037b0aaa7b92,therig.local,50174,combined-random,512x512x8,bulk,completed,lava-shield revision 1 seed 50174 [complete]: ,275,1,100,9,50,6,100,8,5,25,9,175,2,0.904066,0.506333,914,0.458333,0.65625,5,5,False,False,0,2,0,0,2
221bdba0b29596b982454df7abd39f37,therig.local,50175,combined-random,512x512x12,bulk,completed,lava-shield revision 1 seed 50175 [complete]: ,0,3,300,9,50,10,275,12,7,100,9,125,2,0.810336,0.424307,730,0.5,0.59375,21,17,False,False,0,2,0,0,2
3836da14f1771de2b5fcaf6e25746dbe,therig.local,50176,combined-random,128x128x2,bulk,completed,lava-shield revision 1 seed 50176 [complete]: ,150,1,175,7,25,8,250,2,5,225,7,250,4,0.983218,0.577091,383,0.625,0.71875,4,3,False,False,0,2,0,0,2
77d5ab7a2a722078c07246e697a319a3,pharaoh-dev-3.local,50177,combined-random,128x256x2,bulk,completed,lava-shield revision 1 seed 50177 [complete]: ,200,2,300,8,25,6,100,2,4,25,7,75,1,0.982534,0.567145,737,0.583333,0.65625,8,7,False,False,0,2,0,0,2
40ef196327f9fc111bb2efe5dbfa0629,pharaoh-dev-3.local,50178,combined-random,256x128x2,bulk,completed,lava-shield revision 1 seed 50178 [complete]: ,275,3,125,7,25,8,100,2,3,200,8,125,8,0.999933,0.627556,644,0.625,0.71875,6,3,False,False,0,2,0,0,2
7d86d3c6358883e74ac79480432bcc4a,pharaoh-dev-3.local,50179,combined-random,256x256x2,bulk,completed,lava-shield revision 1 seed 50179 [complete]: ,225,1,300,8,25,8,0,2,7,50,8,175,8,0.999168,0.613912,945,0.625,0.71875,7,6,False,False,0,2,0,0,2
912d26531f13798048652f036b6ffb9d,pharaoh-dev-3.local,50180,combined-random,256x256x4,bulk,completed,lava-shield revision 1 seed 50180 [complete]: ,150,0,175,8,25,8,150,4,5,250,8,0,4,0.964252,0.610256,822,0.625,0.71875,0,0,False,False,0,2,0,0,2
07ebfd0d4bd0c164a6e1f3be42266d06,pharaoh-dev-3.local,50181,combined-random,256x256x8,bulk,completed,lava-shield revision 1 seed 50181 [complete]: ,175,3,50,8,75,6,100,8,4,300,8,275,8,0.886553,0.499363,544,0.625,0.71875,12,7,False,False,0,2,0,0,2
ff7c080ef6db46fdb13d0e978eb9fe2f,pharaoh-dev-3.local,50182,combined-random,256x512x2,bulk,completed,lava-shield revision 1 seed 50182 [complete]: ,200,0,100,9,25,6,150,2,3,0,8,125,5,0.987944,0.581768,1352,0.625,0.71875,0,0,False,False,0,2,0,0,2
07d0d2831b83aa1c3c83e3f3720e7780,pharaoh-dev-2.local,50183,combined-random,256x512x4,bulk,completed,lava-shield revision 1 seed 50183 [complete]: ,200,0,100,9,25,10,50,4,7,150,8,175,3,0.954633,0.586276,720,0.625,0.71875,0,0,False,False,0,2,0,0,2
635fe77a82f661b731915973f48e6553,pharaoh-dev-2.local,50184,combined-random,256x512x8,bulk,completed,lava-shield revision 1 seed 50184 [complete]: ,75,3,300,9,75,6,200,8,4,200,8,150,8,0.958784,0.593657,897,0.625,0.71875,12,10,False,False,0,2,0,0,2
1dbb01f47825f45357b9edb77015ff7e,pharaoh-dev-2.local,50185,combined-random,512x256x2,bulk,completed,lava-shield revision 1 seed 50185 [complete]: ,125,0,50,8,50,6,225,2,7,150,9,100,3,0.967433,0.602454,762,0.625,0.71875,0,0,False,False,0,2,0,0,2
fe576e7f7bfdd7c9857bca0db1f4146d,pharaoh-dev-2.local,50186,combined-random,512x256x4,bulk,completed,lava-shield revision 1 seed 50186 [complete]: ,25,3,0,8,50,10,25,4,7,100,9,0,4,0.957563,0.577184,892,0.583333,0.625,21,16,False,False,0,2,0,0,2
634e2e984b729c2d385b00a0cd5fb55c,pharaoh-dev-2.local,50187,combined-random,512x256x8,bulk,completed,lava-shield revision 1 seed 50187 [complete]: ,250,0,125,8,25,8,50,8,5,300,9,175,6,0.937066,0.552294,790,0.625,0.71875,0,0,False,False,0,2,0,0,2
5ec54a0d1b4a500d2ecab2b766261fb2,pharaoh-dev-2.local,50188,combined-random,512x512x2,bulk,completed,lava-shield revision 1 seed 50188 [complete]: ,250,0,225,9,75,8,100,2,6,225,9,200,5,0.975211,0.604414,898,0.625,0.71875,0,0,False,False,0,2,0,0,2
b875497148b369d931c96cafcbba0b97,pharaoh-dev-1.local,50189,combined-random,512x512x4,bulk,completed,lava-shield revision 1 seed 50189 [complete]: ,150,2,150,9,25,12,50,4,3,150,9,275,2,0.94159,0.57235,867,0.625,0.65625,6,6,False,False,0,2,0,0,2
4017785155fc66da21f82e851ab3b385,pharaoh-dev-1.local,50190,combined-random,512x512x8,bulk,completed,lava-shield revision 1 seed 50190 [complete]: ,50,0,25,9,75,12,275,8,4,125,9,250,6,0.94336,0.571218,733,0.583333,0.6875,0,0,False,False,0,2,0,0,2
d87caa8c7b0a1d60b604c6545d3596b2,pharaoh-dev-1.local,50191,combined-random,512x512x12,bulk,completed,lava-shield revision 1 seed 50191 [complete]: ,25,0,300,9,50,10,50,12,9,25,9,200,5,0.914171,0.528619,738,0.625,0.71875,0,0,False,False,0,2,0,0,2
b6598ec489455d24181c8c37c7f1586c,pharaoh-dev-1.local,61001,intermediate-default,128x128x1,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,7,50,8,100,1,5,100,7,100,4,1,0.637773,604,0.625,0.71875,10,5,False,False,0,2,0,0,2
203e1995b25c2488206c9529e0d7c0d8,pharaoh-dev-1.local,61002,intermediate-default,128x128x1,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,7,50,8,100,1,5,100,7,100,4,1,0.642455,515,0.583333,0.71875,8,2,False,False,0,2,0,0,2
67babeb22e36f81555f89e3db6fa41d9,pharaoh-dev-1.local,61003,intermediate-high,128x128x1,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,7,75,8,100,1,5,100,7,100,8,1,0.627298,383,0.625,0.71875,15,3,False,False,0,2,0,0,2
16b986ddc48a6b84a4d1157812d6b9af,pharaoh-dev-3.local,61004,intermediate-high,128x128x1,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,7,75,8,100,1,5,100,7,100,8,1,0.625834,436,0.625,0.71875,12,1,False,False,0,2,0,0,2
b824562072babed1d77fe2eb57236527,pharaoh-dev-3.local,61001,intermediate-default,256x256x1,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,8,50,8,100,1,5,100,8,100,4,1,0.651978,1050,0.625,0.71875,10,9,False,False,0,2,0,0,2
2af5a06837ca9d1efa6ca8b2fef6871a,pharaoh-dev-3.local,61002,intermediate-default,256x256x1,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,8,50,8,100,1,5,100,8,100,4,1,0.643485,1116,0.625,0.71875,10,8,False,False,0,2,0,0,2
6122bc577cf88113bb342a27097c5f56,pharaoh-dev-3.local,61003,intermediate-high,256x256x1,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,8,75,12,100,1,9,100,8,100,8,1,0.653325,1023,0.625,0.71875,27,11,False,False,0,2,0,0,2
21dcd252f810d314f75566f7a31e1f75,pharaoh-dev-3.local,61004,intermediate-high,256x256x1,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,8,75,12,100,1,9,100,8,100,8,1,0.651089,1229,0.625,0.71875,27,13,False,False,0,2,0,0,2
1949fcea2c7f295e5223aae16a334643,pharaoh-dev-3.local,61001,intermediate-default,512x512x1,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,9,50,8,100,1,5,100,9,100,4,1,0.645773,1293,0.625,0.71875,10,9,False,False,0,2,0,0,2
cbdd44abba311f64c224ba9ff3f17a04,pharaoh-dev-2.local,61002,intermediate-default,512x512x1,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,9,50,8,100,1,5,100,9,100,4,1,0.641463,1022,0.625,0.71875,10,8,False,False,0,2,0,0,2
98d5c7433a82db60ef5386e7e2091d81,pharaoh-dev-2.local,61003,intermediate-high,512x512x1,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,9,75,12,100,1,9,100,9,100,8,1,0.631026,956,0.625,0.71875,27,20,False,False,0,2,0,0,2
60a0df044b251acde160412f0be4083a,pharaoh-dev-2.local,61004,intermediate-high,512x512x1,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,9,75,12,100,1,9,100,9,100,8,1,0.653529,1187,0.625,0.71875,27,19,False,False,0,2,0,0,2
ca5302013cf68ff99f69aee8415f0176,pharaoh-dev-2.local,61001,intermediate-default,256x256x3,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,8,50,8,100,3,5,100,8,100,4,0.990611,0.637227,753,0.583333,0.71875,10,9,False,False,0,2,0,0,2
50ecc88ba8ae7daa661cd54b25d9b0a6,pharaoh-dev-2.local,61002,intermediate-default,256x256x3,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,8,50,8,100,3,5,100,8,100,4,0.992096,0.614867,781,0.625,0.6875,10,8,False,False,0,2,0,0,2
76b30466e3777d2c6d76a6ab374d0c71,pharaoh-dev-2.local,61003,intermediate-high,256x256x3,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,8,75,12,100,3,9,100,8,100,8,0.983413,0.619808,807,0.625,0.71875,27,11,False,False,0,2,0,0,2
a04a1d4f5290cc18bf4c35964a2a2c17,pharaoh-dev-1.local,61004,intermediate-high,256x256x3,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,8,75,12,100,3,9,100,8,100,8,0.955297,0.593951,906,0.625,0.71875,27,13,True,False,0,2,0,0,2
8da13d7976bf87eea0447e976233b449,pharaoh-dev-1.local,61001,intermediate-default,256x256x5,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,8,50,8,100,5,5,100,8,100,4,0.943166,0.57808,821,0.583333,0.6875,10,9,False,False,0,2,0,0,2
144a8efd56a4fa057531d34f95c8fd5e,pharaoh-dev-1.local,61002,intermediate-default,256x256x5,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,8,50,8,100,5,5,100,8,100,4,0.932596,0.568063,844,0.583333,0.71875,10,8,False,False,0,2,0,0,2
ae4faecc3ea15bd09c0d5e5a1e198cb2,pharaoh-dev-1.local,61003,intermediate-high,256x256x5,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,8,75,8,100,5,5,100,8,100,8,0.95811,0.595041,611,0.625,0.71875,15,11,False,False,0,2,0,0,2
65234e9fed1214e7b8f40220c154bcf7,pharaoh-dev-1.local,61004,intermediate-high,256x256x5,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,8,75,8,100,5,5,100,8,100,8,0.825685,0.441691,710,0.625,0.6875,15,13,False,False,0,2,0,0,2
7f5a58762d78fce84de42cea609e5c8c,pharaoh-dev-1.local,61001,intermediate-default,256x256x6,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,8,50,8,100,6,5,100,8,100,4,0.967543,0.611612,759,0.625,0.6875,10,9,False,False,0,2,0,0,2
9b9b46b1a26b90559ebce445be782dba,pharaoh-dev-3.local,61002,intermediate-default,256x256x6,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,8,50,8,100,6,5,100,8,100,4,0.948843,0.583929,829,0.583333,0.6875,10,8,False,False,0,2,0,0,2
2a956ca8e29f0b4feb7f1f37eab6344a,pharaoh-dev-3.local,61003,intermediate-high,256x256x6,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,8,75,8,100,6,5,100,8,100,8,0.918194,0.539008,609,0.583333,0.6875,15,11,False,False,0,2,0,0,2
d2c805c8812c2cd092b92bf01b98bbca,pharaoh-dev-3.local,61004,intermediate-high,256x256x6,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,8,75,8,100,6,5,100,8,100,8,0.822922,0.441898,721,0.625,0.6875,15,13,False,True,0,2,0,0,2
fc186944a3b7476df821322394307266,pharaoh-dev-3.local,61001,intermediate-default,256x256x7,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,8,50,8,100,7,5,100,8,100,4,0.918407,0.536567,552,0.625,0.65625,10,9,False,False,0,2,0,0,2
f4813a7805f7a4733ba4940a4284e7d5,pharaoh-dev-3.local,61002,intermediate-default,256x256x7,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,8,50,8,100,7,5,100,8,100,4,0.920932,0.549894,812,0.583333,0.59375,10,8,False,False,0,2,0,0,2
eb5b01e85022f0a79e171a176136e157,pharaoh-dev-3.local,61003,intermediate-high,256x256x7,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,8,75,8,100,7,5,100,8,100,8,0.891328,0.516789,571,0.625,0.71875,15,11,False,False,0,2,0,0,2
f1b9d95c156461990d3ec58a2cfba395,therig.local,61004,intermediate-high,256x256x7,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,8,75,8,100,7,5,100,8,100,8,0.826831,0.447083,721,0.625,0.6875,15,13,False,True,0,2,0,0,2
9e5d5548788b416e6a3e214cad77dbf2,therig.local,61001,intermediate-default,512x512x3,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,9,50,8,100,3,5,100,9,100,4,0.990873,0.635653,985,0.625,0.71875,10,9,False,False,0,2,0,0,2
334a6020929ea3976afbf85d15b92f2a,therig.local,61002,intermediate-default,512x512x3,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,9,50,8,100,3,5,100,9,100,4,0.960908,0.604592,944,0.625,0.71875,10,8,False,False,0,2,0,0,2
0c37b31232da80698830b1ba1615814b,therig.local,61003,intermediate-high,512x512x3,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,9,75,12,100,3,9,100,9,100,8,0.94344,0.566691,602,0.625,0.71875,27,20,False,False,0,2,0,0,2
1396f90944804b4ef23362033d717c7e,therig.local,61004,intermediate-high,512x512x3,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,9,75,12,100,3,9,100,9,100,8,0.962652,0.600845,978,0.625,0.6875,27,19,False,False,0,2,0,0,2
77438502c1f402746453bdeedc4eaed7,therig.local,61001,intermediate-default,512x512x5,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,9,50,8,100,5,5,100,9,100,4,0.944586,0.573664,554,0.625,0.71875,10,9,False,False,0,2,0,0,2
abb8a6da2d72631eeb7143549f8fc085,therig.local,61002,intermediate-default,512x512x5,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,9,50,8,100,5,5,100,9,100,4,0.979476,0.616174,708,0.625,0.71875,10,8,False,False,0,2,0,0,2
aceb46fd24f5727ddc756cf9cb8e5bfe,therig.local,61003,intermediate-high,512x512x5,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,9,75,12,100,5,9,100,9,100,8,0.9475,0.566605,658,0.625,0.71875,27,20,False,False,0,2,0,0,2
6db096c134bb40ea7d2fd4d6c7bf8411,therig.local,61004,intermediate-high,512x512x5,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,9,75,12,100,5,9,100,9,100,8,0.977019,0.619006,1068,0.625,0.6875,27,19,True,False,0,2,0,0,2
15b3555d0ec7efed1ca004a40d08cc45,therig.local,61001,intermediate-default,512x512x6,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,9,50,8,100,6,5,100,9,100,4,0.950606,0.581961,1021,0.583333,0.71875,10,9,False,False,0,2,0,0,2
e5b5082c5395786cf57f857f6ae4aad7,therig.local,61002,intermediate-default,512x512x6,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,9,50,8,100,6,5,100,9,100,4,0.958783,0.59092,679,0.583333,0.6875,10,8,False,False,0,2,0,0,2
d356a683fe8c10f3980b0ad89c7b0589,therig.local,61003,intermediate-high,512x512x6,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,9,75,12,100,6,9,100,9,100,8,0.925552,0.541389,655,0.625,0.71875,27,20,False,False,0,2,0,0,2
bb3121ff3b14a151b909b87756313668,therig.local,61004,intermediate-high,512x512x6,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,9,75,12,100,6,9,100,9,100,8,0.930872,0.561913,700,0.625,0.6875,27,19,True,False,0,2,0,0,2
dc235b2d96388125c9cc73c1a1efc8ce,therig.local,61001,intermediate-default,512x512x7,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,9,50,8,100,7,5,100,9,100,4,0.9402,0.575368,1049,0.583333,0.6875,10,9,False,False,0,2,0,0,2
061f61f4c318d04e2302750b21726692,therig.local,61002,intermediate-default,512x512x7,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,9,50,8,100,7,5,100,9,100,4,0.956452,0.587717,679,0.625,0.65625,10,8,False,False,0,2,0,0,2
0d3b9d9367eb85769b2b53d04456ce6f,therig.local,61003,intermediate-high,512x512x7,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,9,75,12,100,7,9,100,9,100,8,0.92907,0.559916,596,0.625,0.71875,27,20,False,False,0,2,0,0,2
51ea2d2baae91a4250a12197aebe3cfb,therig.local,61004,intermediate-high,512x512x7,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,9,75,12,100,7,9,100,9,100,8,0.908735,0.534888,668,0.625,0.6875,27,19,True,False,0,2,0,0,2
c0fc5e154933accb72dc9fbca0b4ee27,therig.local,61001,intermediate-default,512x512x9,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,9,50,8,100,9,5,100,9,100,4,0.913967,0.539361,550,0.541667,0.6875,10,9,False,False,0,2,0,0,2
ed3f582d5dd4135eb625cde5e198c89b,pharaoh-dev-2.local,61002,intermediate-default,512x512x9,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,9,50,8,100,9,5,100,9,100,4,0.940223,0.570072,766,0.625,0.6875,10,8,False,False,0,2,0,0,2
032afaf4368173d3616b347cc75ec440,pharaoh-dev-2.local,61003,intermediate-high,512x512x9,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,9,75,12,100,9,9,100,9,100,8,0.904801,0.525533,680,0.625,0.71875,27,20,True,False,0,2,0,0,2
6c20a209b416e16a6d6a30c5bb77a112,pharaoh-dev-2.local,61004,intermediate-high,512x512x9,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,9,75,12,100,9,9,100,9,100,8,0.916496,0.544032,666,0.625,0.6875,27,19,True,False,0,2,0,0,2
a69f1a88c8dd92872ca2ed610f75ea07,pharaoh-dev-2.local,61001,intermediate-default,512x512x10,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,9,50,8,100,10,5,100,9,100,4,0.926515,0.555146,500,0.583333,0.6875,10,9,False,False,0,2,0,0,2
e74d7648424755058e6ad79af0defffd,pharaoh-dev-2.local,61002,intermediate-default,512x512x10,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,9,50,8,100,10,5,100,9,100,4,0.907907,0.535394,668,0.541667,0.6875,10,8,False,False,0,2,0,0,2
951bd81ec3239073ffbcdbd2b713575f,pharaoh-dev-2.local,61003,intermediate-high,512x512x10,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,9,75,12,100,10,9,100,9,100,8,0.894634,0.516587,629,0.583333,0.71875,27,20,True,False,0,2,0,0,2
be196c2280b5db32946bfd6e43704e14,pharaoh-dev-1.local,61004,intermediate-high,512x512x10,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,9,75,12,100,10,9,100,9,100,8,0.914861,0.543109,656,0.583333,0.6875,27,19,True,False,0,2,0,0,2
2f07963d9c0c6056e508fe2808bc8c1d,pharaoh-dev-1.local,61001,intermediate-default,512x512x11,heldout,completed,lava-shield revision 1 seed 61001 [complete]: ,100,2,100,9,50,8,100,11,5,100,9,100,4,0.923544,0.54936,523,0.583333,0.65625,10,9,False,False,0,2,0,0,2
87c3f7c41c016244e460e4c13fdec1dd,pharaoh-dev-1.local,61002,intermediate-default,512x512x11,heldout,completed,lava-shield revision 1 seed 61002 [complete]: ,100,2,100,9,50,8,100,11,5,100,9,100,4,0.928181,0.552659,689,0.541667,0.6875,10,8,False,False,0,2,0,0,2
b2d1bc904c4e032eefa88cef7de22157,pharaoh-dev-1.local,61003,intermediate-high,512x512x11,heldout,completed,lava-shield revision 1 seed 61003 [complete]: ,100,3,100,9,75,12,100,11,9,100,9,100,8,0.90088,0.525426,627,0.583333,0.71875,27,20,True,False,0,2,0,0,2
e35319f9bcda953bfdd1d943422c785e,pharaoh-dev-1.local,61004,intermediate-high,512x512x11,heldout,completed,lava-shield revision 1 seed 61004 [complete]: ,100,3,100,9,75,12,100,11,9,100,9,100,8,0.915546,0.543956,653,0.583333,0.6875,27,19,True,False,0,2,0,0,2
67fb3eb0763faad34200fdbf2450bef0,pharaoh-dev-1.local,62001,dense-heldout,512x512x12,heldout,completed,lava-shield revision 1 seed 62001 [complete]: ,100,3,100,9,75,12,100,12,9,100,9,100,8,0.868562,0.490737,723,0.625,0.6875,27,18,True,False,0,2,0,0,2
